4.5000	12.5220
4.1760	12.7100
4.4920	12.4640
4.1340	12.8340
4.3160	12.7640
4.4540	12.0840
4.0520	12.9340
4.2600	13.1180
4.0580	13.7180
4.2400	12.6260
3.8380	12.2320
4.1280	13.4000
3.7640	12.3800
4.4240	13.1860
4.2340	12.9940
5.1300	13.2960
3.9000	6.7420
3.9940	7.2060
4.2780	7.2220
4.1720	6.8480
3.8820	6.8940
3.9360	6.9940
4.1620	6.8700
3.7620	7.1000
4.2560	7.6120
4.5500	6.8220
4.0620	6.9840
4.0260	7.2300
4.3640	7.1840
4.2920	7.2080
4.2880	6.9100
4.0180	7.0620
4.0700	7.1040
4.5480	7.6540
4.4020	7.0820
3.6920	7.4900
4.8880	7.1940
4.4560	7.1460
4.7320	7.1540
4.0880	7.2120
4.5020	6.9280
3.4020	7.4340
4.2460	6.6920
4.1660	7.2560
4.8520	6.8300
4.3980	7.4280
5.0160	7.0540
4.2500	6.7600
3.7380	7.0820
4.2540	7.2640
4.1220	7.2380
3.8780	7.2320
4.5500	7.2900
4.0300	7.1260
4.4120	7.0220
4.2760	7.2440
8.3760	3.7880
8.8100	3.8640
8.2180	3.5480
8.3740	3.7480
8.1020	4.3000
8.3860	3.9520
8.8580	3.2740
8.8840	3.5040
8.2940	3.3800
8.3800	3.1780
8.7380	4.2940
9.1000	3.8400
9.0860	3.6000
8.6160	3.4500
8.6240	3.6980
8.6320	3.8200
8.2860	3.7040
8.8160	3.5800
8.7220	3.8540
8.2980	3.3780
9.0140	4.0340
8.8700	3.5540
8.5620	3.6620
8.6000	3.8280
8.9400	3.8360
8.7680	4.3200
8.8380	3.9260
8.2880	3.4660
8.6520	3.7820
8.3760	3.9560
7.7240	3.4140
8.3740	4.1360
8.6000	3.7120
9.0260	3.7880
8.5340	3.2520
8.8740	3.6020
8.7960	3.8880
8.5920	3.9880
8.9800	4.0140
8.5620	3.8560
13.8940	4.1600
14.2780	5.2600
14.3640	4.7480
14.1080	4.9180
13.9980	5.4980
14.4000	5.2960
14.3000	5.3680
13.9580	5.3500
13.8420	4.9840
13.8500	4.2460
13.9780	5.3560
14.3660	5.1040
14.2720	4.9400
14.3360	5.1760
14.7440	5.2480
14.3060	5.0600
13.9860	5.0500
14.4400	5.3300
14.0040	4.9200
13.3320	4.5920
14.2180	5.5440
14.1540	4.7680
13.4680	4.9200
13.6700	5.4060
13.6640	5.0160
14.1200	4.8700
13.8360	4.5100
14.2040	5.0640
14.0040	5.2280
13.2660	4.8580
13.6680	5.3400
14.5280	4.8120
14.3180	4.5920
14.0180	5.1820
14.3700	4.8840
14.1980	4.8040
14.3200	4.5900
13.6360	5.2180
14.4100	4.6560
14.0200	5.6140
